"html_file","ref_clean","image_name","image_relpath","image_fullpath","context_snippet","match_type"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_tramos_calculo.png","editar_ali_tramos_calculo.png","Imagenes\editar_ali_tramos_calculo.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_tramos_calculo.png","afo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/editar_ali_tramos_calculo.png"" style=""width: 401px; height: 131px;"" alt="""" /></span></span></span></span><","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_angulo_omega.png","editar_ali_angulo_omega.png","Imagenes\editar_ali_angulo_omega.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_angulo_omega.png","lass=""Parrafo""> </span></span> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/editar_ali_angulo_omega.png"" style=""width: 300px; height: 82px;"" alt="""" /></span></span><span class=""Parra","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_angulo_omega_ejemplo.png","editar_ali_angulo_omega_ejemplo.png","Imagenes\editar_ali_angulo_omega_ejemplo.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_angulo_omega_ejemplo.png","tyle=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/editar_ali_angulo_omega_ejemplo.png"" style=""width: 373px; height: 209px;"" alt="""" /></span></span></span></","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_rotulacion_interactiva_casilla.png","editar_ali_rotulacion_interactiva_casilla.png","Imagenes\editar_ali_rotulacion_interactiva_casilla.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_rotulacion_interactiva_casilla.png","te y la cota del terreno.<br /> <br /> </span></span></a><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/editar_ali_rotulacion_interactiva_casilla.png"" style=""width: 216px; height: 89px;"" alt="""" align=""right"" hs","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_rotulacion_interactiva_ejemplo.png","editar_ali_rotulacion_interactiva_ejemplo.png","Imagenes\editar_ali_rotulacion_interactiva_ejemplo.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_rotulacion_interactiva_ejemplo.png","tyle=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/editar_ali_rotulacion_interactiva_ejemplo.png"" style=""width: 352px; height: 267px;"" alt="""" /></span></span","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_rotulacion_interactiva.png","editar_ali_rotulacion_interactiva.png","Imagenes\editar_ali_rotulacion_interactiva.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_rotulacion_interactiva.png","""><br /> </span></span> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/editar_ali_rotulacion_interactiva.png"" style=""width: 420px; height: 303px;"" alt="""" /></span></span></div>","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_curvas_estilos.png","editar_ali_curvas_estilos.png","Imagenes\editar_ali_curvas_estilos.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_curvas_estilos.png","/> </span></span> </a> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/editar_ali_curvas_estilos.png"" style=""width: 280px; height: 133px;"" alt="""" /></span></span><a name=""curvas","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_curva_orientacion.png","editar_ali_curva_orientacion.png","Imagenes\editar_ali_curva_orientacion.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_curva_orientacion.png","pan></span> </a> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><br /> <img src=""Imagenes/editar_ali_curva_orientacion.png"" style=""width: 450px; height: 507px;"" alt="""" /><br /> <span class=","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_curvas_or_ejemplo.png","editar_ali_curvas_or_ejemplo.png","Imagenes\editar_ali_curvas_or_ejemplo.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_curvas_or_ejemplo.png","""><br /> </span></span> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/editar_ali_curvas_or_ejemplo.png"" style=""width: 345px; height: 275px;"" alt="""" /></span></span><br />","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_curvas_or_ejemplo_2.png","editar_ali_curvas_or_ejemplo_2.png","Imagenes\editar_ali_curvas_or_ejemplo_2.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_curvas_or_ejemplo_2.png","o ángulo de la página.<br /> </li> </ul> <ul> <li><span style=""font-weight: bold;""><img src=""Imagenes/editar_ali_curvas_or_ejemplo_2.png"" style=""width: 200px; height: 209px;"" alt="""" align=""right"" hspace=""6"" /","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_curvas_tablas_datos.png","editar_ali_curvas_tablas_datos.png","Imagenes\editar_ali_curvas_tablas_datos.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_curvas_tablas_datos.png","""Parrafo""> </span></span> </a> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/editar_ali_curvas_tablas_datos.png"" style=""width: 461px; height: 329px;"" alt="""" /><br /> </span></s","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_curvas_tablas_datos_referencia.png","editar_ali_curvas_tablas_datos_referencia.png","Imagenes\editar_ali_curvas_tablas_datos_referencia.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_curvas_tablas_datos_referencia.png","an></span></span></span></span></span></span></span></span></span></span></span></li> <ul> <li><img src=""Imagenes/editar_ali_curvas_tablas_datos_referencia.png"" style=""width: 117px; height: 76px;"" alt="""" align=""right"" hs","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/tabla_datos_matricial_dy.png","tabla_datos_matricial_dy.png","Imagenes\tabla_datos_matricial_dy.png","C:\Ispol\util\Ayuda\Imagenes\tabla_datos_matricial_dy.png","span class=""Parrafo""><span><span class=""Archivo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/tabla_datos_matricial_dy.png"" style=""width: 450px; height: 156px;"" alt="""" /></span></span></span></span></","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/matricial_en_dif_tabla.png","matricial_en_dif_tabla.png","Imagenes\matricial_en_dif_tabla.png","C:\Ispol\util\Ayuda\Imagenes\matricial_en_dif_tabla.png","span class=""Parrafo""><span><span class=""Archivo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/matricial_en_dif_tabla.png"" style=""width: 450px; height: 163px;"" alt="""" /></span></span></span></span></sp","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/tabla_venez.png","tabla_venez.png","Imagenes\tabla_venez.png","C:\Ispol\util\Ayuda\Imagenes\tabla_venez.png","span class=""Parrafo""><span><span class=""Archivo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/tabla_venez.png"" style=""width: 600px; height: 429px;"" alt="""" /></span></span></span></span></span></span><","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/tabla_datos_dY_rr.png","tabla_datos_dY_rr.png","Imagenes\tabla_datos_dY_rr.png","C:\Ispol\util\Ayuda\Imagenes\tabla_datos_dY_rr.png","span class=""Parrafo""><span><span class=""Archivo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/tabla_datos_dY_rr.png"" style=""width: 600px; height: 212px;"" alt="""" /></span></span></span></span></span></","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/ol_gui_angulodeflex.png","ol_gui_angulodeflex.png","Imagenes\ol_gui_angulodeflex.png","C:\Ispol\util\Ayuda\Imagenes\ol_gui_angulodeflex.png","62}"" data-sheets-userformat=""{&quot;2&quot;:513,&quot;3&quot;:[null,5,&quot;dd/mm/yyyy&quot;,1],&quot;12&quot;:0}""><img src=""Imagenes/ol_gui_angulodeflex.png"" style=""width: 600px; height: 212px;"" alt="""" /><br /> </span></div>","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/ol_curvas_distancia_vert.png","ol_curvas_distancia_vert.png","Imagenes\ol_curvas_distancia_vert.png","C:\Ispol\util\Ayuda\Imagenes\ol_curvas_distancia_vert.png","span class=""Parrafo""><span><span class=""Archivo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/ol_curvas_distancia_vert.png"" style=""width: 600px; height: 212px;"" alt="""" /></span></span></span></span></","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/ol_curvas_PI.png","ol_curvas_PI.png","Imagenes\ol_curvas_PI.png","C:\Ispol\util\Ayuda\Imagenes\ol_curvas_PI.png","span class=""Parrafo""><span><span class=""Archivo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/ol_curvas_PI.png"" style=""width: 600px; height: 212px;"" alt="""" /></span></span></span></span></span></span>","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/ol_curvas_long_tg_e_tg_s.png","ol_curvas_long_tg_e_tg_s.png","Imagenes\ol_curvas_long_tg_e_tg_s.png","C:\Ispol\util\Ayuda\Imagenes\ol_curvas_long_tg_e_tg_s.png","class=""Archivo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><span style=""font-weight: bold;""><img src=""Imagenes/ol_curvas_long_tg_e_tg_s.png"" style=""width: 600px; height: 212px;"" alt="""" /></span></span></span></span></","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/ol_listados_curvas_res.png","ol_listados_curvas_res.png","Imagenes\ol_listados_curvas_res.png","C:\Ispol\util\Ayuda\Imagenes\ol_listados_curvas_res.png","span class=""Parrafo""><span><span class=""Archivo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/ol_listados_curvas_res.png"" style=""width: 600px; height: 217px;"" alt="""" /></span></span></span></span></sp","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/tabla_datos_U.png","tabla_datos_U.png","Imagenes\tabla_datos_U.png","C:\Ispol\util\Ayuda\Imagenes\tabla_datos_U.png","span class=""Parrafo""><span><span class=""Archivo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/tabla_datos_U.png"" style=""width: 220px; height: 58px; float: right;"" alt="""" hspace=""5"" />U&nbsp;&nbsp; de","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/ali_repclot.png","ali_repclot.png","Imagenes\ali_repclot.png","C:\Ispol\util\Ayuda\Imagenes\ali_repclot.png","></span></span></span></span></span></li> </ul> <div style=""text-align: center;""><img src=""Imagenes/ali_repclot.png"" style=""width: 600px; height: 514px;"" alt="""" /></div> <span class=""Parrafo""><span","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/tabla_dat_pi_pf.png","tabla_dat_pi_pf.png","Imagenes\tabla_dat_pi_pf.png","C:\Ispol\util\Ayuda\Imagenes\tabla_dat_pi_pf.png","span class=""Parrafo""><span><span class=""Archivo""><span class=""Parrafo""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/tabla_dat_pi_pf.png"" style=""width: 600px; height: 75px;"" alt="""" /></span></span></span></span></span></spa","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_tabla_x_y.png","editar_ali_tabla_x_y.png","Imagenes\editar_ali_tabla_x_y.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_tabla_x_y.png","/> </span></span> </a> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/editar_ali_tabla_x_y.png"" style=""width: 300px; height: 165px;"" alt="""" /></span></span><a name=""tabla_x_y"">","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/OL_ficheros_ali_par%E1metros.png","OL_ficheros_ali_par%E1metros.png","","","no podremos rotular la tabla.<br /> &nbsp; &nbsp; &nbsp; &nbsp; <img style=""width: 812px; height: 567px;"" alt="""" src=""Imagenes/OL_ficheros_ali_par%E1metros.png"" /><br /> <br /> </span></span><a name=""tabla_de_alineacion","missing"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_tabla_ali_ejemplo.png","editar_ali_tabla_ali_ejemplo.png","Imagenes\editar_ali_tabla_ali_ejemplo.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_tabla_ali_ejemplo.png","""><br /> </span></span> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/editar_ali_tabla_ali_ejemplo.png"" style=""width: 416px; height: 403px;"" alt="""" /></span></span><a name=""tab","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_apv_ejemplo_apv_varios.png","editar_ali_apv_ejemplo_apv_varios.png","Imagenes\editar_ali_apv_ejemplo_apv_varios.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_apv_ejemplo_apv_varios.png","/> </span></span> </a> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/editar_ali_apv_ejemplo_apv_varios.png"" style=""width: 250px; height: 276px;"" alt="""" align=""right"" hspace=""6","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali.png","editar_ali.png","Imagenes\editar_ali.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali.png",": 250px; height: 276px;"" alt="""" align=""right"" hspace=""6"" vspace=""55"" /><img style=""width: 300px; height: 505px;"" alt="""" src=""Imagenes/editar_ali.png"" /></span></span><a name=""aparatos_de_via""><br /> <span class=""Parrafo""><span class=","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_apv_ejemplo.png","editar_ali_apv_ejemplo.png","Imagenes\editar_ali_apv_ejemplo.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_apv_ejemplo.png","<br /> </span></span> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/editar_ali_apv_ejemplo.png"" style=""width: 359px; height: 268px;"" alt="""" /></span></span><br /> <spa","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_rep_norma.png","editar_ali_rep_norma.png","Imagenes\editar_ali_rep_norma.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_rep_norma.png","pan class=""Parrafo""><span class=""Parrafo""><span class=""Archivo""><span class=""Archivo""><a name=""Repaso_de_la_norma""><img src=""Imagenes/editar_ali_rep_norma.png"" style=""width: 409px; height: 320px;"" alt="""" /></a><a name=""Repaso_de_la_norma"" /","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_rep_norma_ej.png","editar_ali_rep_norma_ej.png","Imagenes\editar_ali_rep_norma_ej.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_rep_norma_ej.png","pan class=""Parrafo""><span class=""Parrafo""><span class=""Archivo""><span class=""Archivo""><a name=""Repaso_de_la_norma""><img src=""Imagenes/editar_ali_rep_norma_ej.png"" style=""width: 400px; height: 176px;"" alt="""" /></a></span></span></span></span","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali_tablas_textos.png","editar_ali_tablas_textos.png","Imagenes\editar_ali_tablas_textos.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali_tablas_textos.png","an></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span><img src=""Imagenes/editar_ali_tablas_textos.png"" style=""width: 409px; height: 202px;"" alt="""" /><br /> <span class=""Par","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/editar_ali.png","editar_ali.png","Imagenes\editar_ali.png","C:\Ispol\util\Ayuda\Imagenes\editar_ali.png","ón relativa de cada texto y un símbolo en los PKs inicial y final de cada tramo.<br /><br /> </span></span><img src=""Imagenes/editar_ali.png"" style=""width: 242px; height: 275px; margin-left: 7px;"" alt="""" align=""right"" /><span class=","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/ali_espa1.png","ali_espa1.png","Imagenes\ali_espa1.png","C:\Ispol\util\Ayuda\Imagenes\ali_espa1.png","<br /> </span></span> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/ali_espa1.png"" style=""width: 407px; height: 328px;"" alt="""" /><br /> <br /> </span></span><sp","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/ali_espa1_ejem.png","ali_espa1_ejem.png","Imagenes\ali_espa1_ejem.png","C:\Ispol\util\Ayuda\Imagenes\ali_espa1_ejem.png","px; height: 328px;"" alt="""" /><br /> <br /> </span></span><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/ali_espa1_ejem.png"" style=""width: 490px; height: 344px;"" alt="""" /></span></span><span class=""Parrafo""><spa","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/ali_espa2.png","ali_espa2.png","Imagenes\ali_espa2.png","C:\Ispol\util\Ayuda\Imagenes\ali_espa2.png","<br /> </span></span> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/ali_espa2.png"" style=""width: 407px; height: 293px;"" alt="""" /><br /> <br /> <img src=""Imagene","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/ali_espa2_ejem.png","ali_espa2_ejem.png","Imagenes\ali_espa2_ejem.png","C:\Ispol\util\Ayuda\Imagenes\ali_espa2_ejem.png","rrafo""><img src=""Imagenes/ali_espa2.png"" style=""width: 407px; height: 293px;"" alt="""" /><br /> <br /> <img src=""Imagenes/ali_espa2_ejem.png"" style=""width: 444px; height: 347px;"" alt="""" /><br /> </span></span><span class=","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/ali_chile.png","ali_chile.png","Imagenes\ali_chile.png","C:\Ispol\util\Ayuda\Imagenes\ali_chile.png","<br /> </span></span> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/ali_chile.png"" style=""width: 459px; height: 238px;"" alt="""" /><br /> <br /> <img src=""Imagene","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/ali_chile_ejem.png","ali_chile_ejem.png","Imagenes\ali_chile_ejem.png","C:\Ispol\util\Ayuda\Imagenes\ali_chile_ejem.png","rrafo""><img src=""Imagenes/ali_chile.png"" style=""width: 459px; height: 238px;"" alt="""" /><br /> <br /> <img src=""Imagenes/ali_chile_ejem.png"" style=""width: 486px; height: 358px;"" alt="""" /><br /> </span></span><span class=","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/ali_mexico.png","ali_mexico.png","Imagenes\ali_mexico.png","C:\Ispol\util\Ayuda\Imagenes\ali_mexico.png","<br /> </span></span> <div style=""text-align: center;""><span class=""Parrafo""><span class=""Parrafo""><img src=""Imagenes/ali_mexico.png"" style=""width: 484px; height: 260px;"" alt="""" /><br /> <br /> <img src=""Imagen","exact_path"
"C:\Ispol\util\Ayuda\OL_ficheros_ali.html","Imagenes/ali_mexico_ejem.png","ali_mexico_ejem.png","Imagenes\ali_mexico_ejem.png","C:\Ispol\util\Ayuda\Imagenes\ali_mexico_ejem.png","rafo""><img src=""Imagenes/ali_mexico.png"" style=""width: 484px; height: 260px;"" alt="""" /><br /> <br /> <img src=""Imagenes/ali_mexico_ejem.png"" style=""width: 496px; height: 376px;"" alt="""" /><br /> </span></span><span class","exact_path"
